MthCalDt,INDNO,_NAME_,COL1
1972-06-30,1000510,MthTotRet,-0.02015637
1972-07-31,1000510,MthTotRet,0.0032448738
1972-08-31,1000510,MthTotRet,0.0394247774
1972-09-29,1000510,MthTotRet,-0.003404782
1972-10-31,1000510,MthTotRet,0.0108780505
1972-11-30,1000510,MthTotRet,0.050296812
1972-12-29,1000510,MthTotRet,0.0136634011
1973-01-31,1000510,MthTotRet,-0.016752054
1973-02-28,1000510,MthTotRet,-0.033817603
1973-03-30,1000510,MthTotRet,-0.00103329
1973-04-30,1000510,MthTotRet,-0.040064188
1973-05-31,1000510,MthTotRet,-0.013822159
1973-06-29,1000510,MthTotRet,-0.005167819
1973-07-31,1000510,MthTotRet,0.0391279114
1973-08-31,1000510,MthTotRet,-0.031468928
1973-09-28,1000510,MthTotRet,0.0422185875
1973-10-31,1000510,MthTotRet,0.0003116324
1973-11-30,1000510,MthTotRet,-0.106758099
1973-12-31,1000510,MthTotRet,0.0179709682
1974-01-31,1000510,MthTotRet,-0.008120172
1974-02-28,1000510,MthTotRet,0.001992016
1974-03-29,1000510,MthTotRet,-0.021818411
1974-04-30,1000510,MthTotRet,-0.037393599
1974-05-31,1000510,MthTotRet,-0.02686591
1974-06-28,1000510,MthTotRet,-0.012809519
1974-07-31,1000510,MthTotRet,-0.076698359
1974-08-30,1000510,MthTotRet,-0.082177474
1974-09-30,1000510,MthTotRet,-0.117496911
1974-10-31,1000510,MthTotRet,0.1678185804
1974-11-29,1000510,MthTotRet,-0.045688068
1974-12-31,1000510,MthTotRet,-0.018021447
1975-01-31,1000510,MthTotRet,0.1236101736
1975-02-28,1000510,MthTotRet,0.0671553195
1975-03-31,1000510,MthTotRet,0.0240143978
1975-04-30,1000510,MthTotRet,0.0494243042
1975-05-30,1000510,MthTotRet,0.0511933151
1975-06-30,1000510,MthTotRet,0.0462363892
1975-07-31,1000510,MthTotRet,-0.065504423
1975-08-29,1000510,MthTotRet,-0.015617889
1975-09-30,1000510,MthTotRet,-0.032250095
1975-10-31,1000510,MthTotRet,0.0646952187
1975-11-28,1000510,MthTotRet,0.0300892682
1975-12-31,1000510,MthTotRet,-0.010482907
1976-01-30,1000510,MthTotRet,0.1199926499
1976-02-27,1000510,MthTotRet,-0.005756498
1976-03-31,1000510,MthTotRet,0.0324742248
1976-04-30,1000510,MthTotRet,-0.00960992
1976-05-28,1000510,MthTotRet,-0.008110309
1976-06-30,1000510,MthTotRet,0.0439587247
1976-07-30,1000510,MthTotRet,-0.008078838
1976-08-31,1000510,MthTotRet,0.0015989577
1976-09-30,1000510,MthTotRet,0.0244017506
1976-10-29,1000510,MthTotRet,-0.019957109
1976-11-30,1000510,MthTotRet,-0.001041307
1976-12-31,1000510,MthTotRet,0.0537544423
1977-01-31,1000510,MthTotRet,-0.049683808
1977-02-28,1000510,MthTotRet,-0.015638464
1977-03-31,1000510,MthTotRet,-0.012489575
1977-04-29,1000510,MthTotRet,0.0006405992
1977-05-31,1000510,MthTotRet,-0.015169106
1977-06-30,1000510,MthTotRet,0.0478378763
